BldgDmgFnId,Source,ft04m,ft03m,ft02m,ft01m,ft00,ft01,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24,Comment
811,FEMA BCA Toolkit,0,0,0,0,0,14.67346939,24.81632653,30.87755102,37.04081633,43.20408163,47.57142857,51.30612245,55.40816327,57.51020408,58.97959184,58.97959184,58.97959184,58.97959184,58.97959184,58.97959184,58.97959184,58.97959184,58.97959184,58.97959184,58.97959184,58.97959184,58.97959184,58.97959184,58.97959184,
812,FEMA BCA Toolkit,0,0,0.357142857,0.357142857,0.714285714,16.42857143,28.28571429,35.92857143,42.92857143,48.42857143,54.21428571,58.14285714,62.14285714,65.28571429,66.14285714,66.14285714,66.14285714,66.14285714,66.14285714,66.14285714,66.14285714,66.14285714,66.14285714,66.14285714,66.14285714,66.14285714,66.14285714,66.14285714,66.14285714,
813,USACE American River,0,0,0,0,0,33.21,75.17,86.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
814,USACE American River,0,0,0,0,0,73.59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
815,Coastal Resilience Center,0,0.161133444,1.41803856,4.506755159,10.35543439,21.83468284,33.42313285,39.80186326,43.39699177,47.07435785,51.92647381,58.0102719,64.89232685,71.94249093,78.54530858,84.25947516,88.87755422,92.39823318,94.95305025,96.73170431,97.9278226,98.70931874,99.2078479,99.51965347,99.71154423,99.82809677,99.89814847,99.93990457,99.96463721,
816,Coastal Resilience Center,0,0.068011515,2.170477133,5.919030297,10.70590733,18.05234675,26.12533643,31.1297695,33.31666202,34.40541548,35.66301491,37.84472511,41.3222412,46.10239792,51.8845141,58.19154176,64.53035949,70.50268056,75.85278711,80.46283292,84.3206246,87.4807758,90.03132645,92.07016134,93.69089857,94.97598252,95.99444843,96.80230121,97.44410248,
817,FEMA FIMA,0,0,0,0,3,9,13,25,27,28,33,34,41,43,45,46,47,47,47,47,47,47,47,47,47,47,47,47,47,
818,FEMA FIMA,0,0,4,8,11,15,20,23,28,33,38,44,49,51,53,55,57,59,60,60,60,60,60,60,60,60,60,60,60,
819,FEMA FIMA,0,0,3,5,6,16,19,22,27,32,35,36,44,48,50,52,54,56,58,58,58,58,58,58,58,58,58,58,58,
820,FEMA FIMA,0,0,4,8,11,15,20,23,28,33,38,44,49,51,53,55,57,59,60,60,60,60,60,60,60,60,60,60,60,
821,FEMA FIMA,0,0,10,12,15,23,35,50,58,63,66.5,69.5,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
822,FEMA FIMA,0,0,0,0,5,9,13,18,20,22,24,26,29,33,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
823,FEMA FIMA,0,0,0,0,9,14,22,27,29,30,40,43,44,45,46,47,48,49,50,50,50,50,50,50,50,50,50,50,50,
824,FEMA FIMA,0,0,20,21.5,24,29,37,54,60.5,64.5,68,70,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
825,FEMA FIMA,0,0,3,5,6,16,19,22,27,32,35,36,44,48,50,52,54,56,58,58,58,58,58,58,58,58,58,58,58,
826,FEMA FIMA,0,0,4,8,11,15,20,23,28,33,38,44,49,51,53,55,57,59,60,60,60,60,60,60,60,60,60,60,60,
827,FEMA FIMA,0,0,0,0,9,14,22,27,29,30,40,43,44,45,46,47,48,49,50,50,50,50,50,50,50,50,50,50,50,
828,FEMA FIMA,0,0,0,0,5,9,13,18,20,22,24,26,29,33,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
829,FEMA FIMA,0,0,0,0,9,14,22,27,29,30,40,43,44,45,46,47,48,49,50,50,50,50,50,50,50,50,50,50,50,
830,FEMA FIMA,0,0,20,21.5,24,29,37,54,60.5,64.5,68,70,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
831,FEMA FIMA,0,0,0,0,5,9,13,18,20,22,24,26,29,33,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
832,FEMA FIMA,0,0,4,8,11,15,20,23,28,33,38,44,49,51,53,55,57,59,60,60,60,60,60,60,60,60,60,60,60,
833,FEMA FIMA,0,0,0,0,3,9,13,25,27,28,33,34,41,43,45,46,47,47,47,47,47,47,47,47,47,47,47,47,47,
834,FEMA FIMA,0,0,4,8,11,15,20,23,28,33,38,44,49,51,53,55,57,59,60,60,60,60,60,60,60,60,60,60,60,
835,FEMA FIMA,0,0,10,12,15,23,35,50,58,63,66.5,69.5,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
836,FEMA BCA Toolkit,0,0,0,0,12,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
837,FEMA BCA Toolkit,0,0,2,10,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Bottom of lowest horizontal member is 1.0 feet below top of floor.
838,FEMA BCA Toolkit,0,0,2,30,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Bottom of lowest horizontal member is 1.0 feet below top of floor.
839,FEMA BCA Toolkit,0,0,0,20,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
840,FEMA BCA Toolkit,0,5,8,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
841,FEMA BCA Toolkit,5,14,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
842,FEMA BCA Toolkit,8,40,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
843,FEMA BCA Toolkit,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
844,FEMA BCA Toolkit,65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
845,FEMA BCA Toolkit,0,0,1,22,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
846,FEMA BCA Toolkit,1,7,11,48,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
847,FEMA BCA Toolkit,8,17,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
848,FEMA BCA Toolkit,11,43,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
849,FEMA BCA Toolkit,38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
850,FEMA BCA Toolkit,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
851,FEMA BCA Toolkit,0,0,0,2.5,13.4,23.3,32.1,40.1,47.1,53.2,58.6,63.2,67.2,70.5,73.2,75.4,77.2,78.5,79.5,80.2,80.7,80.7,80.7,80.7,80.7,80.7,80.7,80.7,80.7,USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV)
852,FEMA BCA Toolkit,0,0,0,3,9.3,15.2,20.9,26.3,31.4,36.2,40.7,44.9,48.8,52.4,55.7,58.7,61.4,63.8,65.9,67.7,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV)
853,FEMA BCA Toolkit,0,0,0,6.4,7.2,9.4,12.9,17.4,22.8,28.9,35.5,42.3,49.2,56.1,62.6,68.6,73.9,78.4,81.7,83.8,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV)
854,FEMA BCA Toolkit,0,0,13.8,19.4,25.5,32,38.7,45.5,52.2,58.6,64.5,69.8,74.2,77.7,80.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV)
855,FEMA BCA Toolkit,0,0,10.2,13.9,17.9,22.3,27,31.9,36.9,41.9,46.9,51.8,56.4,60.8,64.8,68.4,71.4,73.7,75.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV)
856,FEMA BCA Toolkit,0,0,10.4,14.2,18.5,23.2,28.2,33.4,38.6,43.8,48.8,53.5,57.8,61.6,64.8,67.2,68.8,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV)
857,USACE New Orleans,0,0,4,4,20.5,41.5,52.3,53.1,57.1,66.8,66.8,66.8,66.8,74.3,74.3,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,
858,USACE New Orleans,0,0,4,4,20.5,62.4,65.6,65.6,68.7,71.9,71.9,71.9,71.9,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,
859,USACE New Orleans,0,0,0,0,4.2,33.9,40.2,41.3,47,58.9,58.9,58.9,58.9,69.9,69.9,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,
860,USACE New Orleans,0,0,0,0,7.2,56.4,58.7,58.7,63.4,66.4,66.4,66.4,66.4,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,
861,USACE New Orleans,0,0,4,4,12.1,25.3,32.8,33.6,36,42.1,42.1,42.1,42.1,52.7,61.7,65.5,65.5,67.1,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,
862,USACE New Orleans,0,0,4,4,17.5,53.6,55.2,55.2,56.8,59.9,59.9,59.9,59.9,63.1,71.2,72.8,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,
863,USACE New Orleans,0,0,0,0,3.1,24.7,28.5,29.6,32.5,40,40,40,40,48.1,54.8,58.2,58.2,60,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4,
864,USACE New Orleans,0,0,0,0,5.1,44.2,46,49.7,51.6,51.6,51.6,51.6,51.6,55.7,66.2,68,68,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,
865,USACE St Paul,0,0,0,0,10.5,31.5,38.5,40.5,45.8,50.5,53.5,53.5,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,
866,USACE St Paul,0,0,0,0,5.5,18,20,22,25,27,29,29.3,31.5,36.3,44.8,44.8,45,46.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,
867,USACE Wilmington,0,0,0.63,0.7,7.9,10.9,18,21.67,25.33,29,31.6,34.2,36.8,39.4,42,43.6,45.2,46.8,48.4,50,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,
868,USACE Wilmington,0,0,0.38,0.44,0.5,2.7,4.33,5.97,7.6,9.23,10.87,12.5,15.2,21.1,27,34.6,37,40.6,43.4,46.2,49,49,49,49,49,49,49,49,49,
869,USACE Wilmington,0,0,3.75,4,7.9,10.9,18.6,28,30.2,33.6,35.5,37.4,39.3,41.2,43.1,44.54,45.98,47.42,48.86,50.3,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,
870,USACE Wilmington,0,0,0.88,1,9.3,13.6,23.3,27.57,31.83,36.1,39.34,42.58,45.82,49.06,52.3,56.34,60.38,64.42,68.46,72.5,80,80,80,80,80,80,80,80,80,
871,USACE Wilmington,0,0,0.5,0.6,0.7,3.5,5.5,7.7,9.9,12.1,14.3,16.5,20,20.8,31.7,42.1,45.2,49.15,53.1,57.05,61,61,61,61,61,61,61,61,61,
872,USACE Wilmington,0,0,5,7.5,10,14,22.3,25.8,27.8,32.7,36.88,41.06,45.24,49.42,53.6,56.8,60,63.2,68.8,74.4,80,80,80,80,80,80,80,80,80,
873,USACE Wilmington,0,0,4.83,5.5,9.3,13.6,23.3,36,39,45.5,47.12,48.74,50.36,51.98,53.6,57.58,61.56,65.54,69.52,73.5,80,80,80,80,80,80,80,80,80,
874,USACE Wilmington,0,0,0,0,2.8,4.8,7,11.4,15.8,20.2,24.76,29.32,33.88,38.44,43,46.76,50.52,54.28,58.04,61.8,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,
875,USACE Wilmington,0,0,0.53,0.6,7,9.1,14.5,18,21.5,25,27.2,29.4,31.6,33.8,36,39.6,43.2,46.8,50.4,54,57,57,57,57,57,57,57,57,57,
876,USACE Wilmington,0,0,0.28,0.34,0.4,2.2,3.74,5.28,6.82,8.36,9.9,10.2,12.6,15.8,20.8,26.25,31.7,35.5,38.1,40.7,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,
877,USACE Wilmington,0,0,3.3,3.5,7,9.1,14.5,22.9,25.3,29,30.58,32.16,33.74,35.32,36.9,40.48,44.06,47.64,51.22,54.8,57.34,57.34,57.34,57.34,57.34,57.34,57.34,57.34,57.34,
878,USACE Generic,0,0,13.8,19.4,25.5,32,38.7,45.5,52.2,58.6,64.5,69.8,74.2,77.7,80.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,
879,USACE Generic,0,0,0,2.5,13.4,23.3,32.1,40.1,47.1,53.2,58.6,63.2,67.2,70.5,73.2,75.4,77.2,78.5,79.5,80.2,80.7,80.7,80.7,80.7,80.7,80.7,80.7,80.7,80.7,
880,USACE Generic,0,0,10.4,14.2,18.5,23.2,28.2,33.4,38.6,43.8,48.8,53.5,57.8,61.6,64.8,67.2,68.8,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,
881,USACE Generic,0,0,0,6.4,7.2,9.4,12.9,17.4,22.8,28.9,35.5,42.3,49.2,56.1,62.6,68.6,73.9,78.4,81.7,83.8,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,
882,USACE Generic,0,0,10.2,13.9,17.9,22.3,27,31.9,36.9,41.9,46.9,51.8,56.4,60.8,64.8,68.4,71.4,73.7,75.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,
883,USACE Generic,0,0,0,3,9.3,15.2,20.9,26.3,31.4,36.2,40.7,44.9,48.8,52.4,55.7,58.7,61.4,63.8,65.9,67.7,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,
884,FEMA PFRA 2020,0,0,0,0.484545455,11.26272727,28.96252856,38.3500198,44.38738767,50.93451084,56.31989962,62.70526974,66.39363164,70.58916632,74.50275759,76.70934384,79.31635957,81.48771431,83.73401239,85.89179082,87.76180291,89.33363636,89.33363636,89.33363636,89.33363636,89.33363636,89.33363636,89.33363636,89.33363636,89.33363636,Applies to Milliman FoundationType (9) BasementFinishType 0
885,FEMA PFRA 2020,1.5,2.4,3,3.939181818,13.88390909,31.56915613,41.80152158,48.38225256,55.51861681,61.38869058,68.34874402,72.36905848,76.94219128,81.20800577,83.61318478,86.45483193,88.8216086,91.27007351,93.62205199,95.66036517,97.37366364,97.37366364,97.37366364,97.37366364,97.37366364,97.37366364,97.37366364,97.37366364,97.37366364,Applies to Milliman FoundationType (9) BasementFinishType 0
886,FEMA PFRA 2020,5,8,10,12,20,37.65128713,49.85502574,57.70360398,66.21486409,73.2158695,81.51685066,86.31172113,91.76591621,96.85358486,99.72214699,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Applies to Milliman FoundationType (9) BasementFinishType 0
887,FEMA PFRA 2020,0,0,0,0.365272727,8.490363636,21.83329076,28.91001493,33.46126148,38.39678509,42.45653971,47.27012642,50.05058385,53.21337153,56.16361726,57.82704382,59.7923326,61.42920002,63.12256319,64.74919615,66.15889758,67.34381818,67.34381818,67.34381818,67.34381818,67.34381818,67.34381818,67.34381818,67.34381818,67.34381818,Applies to Milliman FoundationType (9) BasementFinishType 0
888,FEMA PFRA 2020,0,1.56E-16,0.45,0.747878409,9.951067045,23.38330353,33.17451045,41.42288303,49.67774957,56.7195778,61,65.33540869,68.74936007,72.31453208,75.27893067,77.25463282,79.90044001,81.68579423,83.72443731,85.3112283,86.74067273,86.74067273,86.74067273,86.74067273,86.74067273,86.74067273,86.74067273,86.74067273,86.74067273,Applies to Milliman FoundationType (9) BasementFinishType 0
889,FEMA PFRA 2020,0,5.20E-16,1.5,1.640625,13.359375,27,43.125,60,76,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Applies to Milliman FoundationType (9) BasementFinishType 0
890,FEMA PFRA 2020,0,0,0,0.484545455,11.26272727,28.96252856,38.3500198,44.38738767,50.93451084,56.31989962,62.70526974,66.39363164,70.58916632,74.50275759,76.70934384,79.31635957,81.48771431,83.73401239,85.89179082,87.76180291,89.33363636,89.33363636,89.33363636,89.33363636,89.33363636,89.33363636,89.33363636,89.33363636,89.33363636,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
891,FEMA PFRA 2020,3.2,4,4.8,8.290727273,21.81815122,37.31952743,46.09145347,53.11837824,59.8470543,66.39868004,72.1478503,76.54254547,81.09493373,84.59051335,87.2256063,89.98981574,92.49262859,95.04040744,97.13507449,99.05708174,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
892,FEMA PFRA 2020,8,10,12,20,37.65128713,49.85502574,57.70360398,66.21486409,73.2158695,81.51685066,86.31172113,91.76591621,96.85358486,99.72214699,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
893,FEMA PFRA 2020,0,0,0,0.365272727,8.490363636,21.83329076,28.91001493,33.46126148,38.39678509,42.45653971,47.27012642,50.05058385,53.21337153,56.16361726,57.82704382,59.7923326,61.42920002,63.12256319,64.74919615,66.15889758,67.34381818,67.34381818,67.34381818,67.34381818,67.34381818,67.34381818,67.34381818,67.34381818,67.34381818,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
894,FEMA PFRA 2020,2.08E-16,0.6,0.65625,5.562913636,15.89421818,30.34997446,41.34600896,50.47675689,59.03807106,65.47392383,68.76207585,72.03035031,75.92802292,80.09817035,81.89622629,85.07539956,86.85752001,89.07353791,90.84951769,92.49533855,94.00629091,94.00629091,94.00629091,94.00629091,94.00629091,94.00629091,94.00629091,94.00629091,94.00629091,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
895,FEMA PFRA 2020,5.20E-16,1.5,1.640625,13.359375,27,43.125,60,76,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
896,FEMA PFRA 2020,0,0,5,7,16.26272727,33.96252856,43.3500198,49.38738767,55.93451084,61.31989962,67.70526974,71.39363164,75.58916632,79.50275759,81.70934384,84.31635957,86.48771431,88.73401239,90.89179082,92.76180291,94.33363636,94.33363636,94.33363636,94.33363636,94.33363636,94.33363636,94.33363636,94.33363636,94.33363636,Applies to Milliman FoundationType (2) BasementFinishType 1
897,FEMA PFRA 2020,8,9,12.5,16,29.4570072,44.40877715,53.02681189,60.30112588,67.07519017,73.91837514,79.50849543,84.07977392,88.72137559,92.11245229,93.35467192,94.65817978,95.74385716,96.8670062,97.94589541,98.88090145,99.66681818,99.66681818,99.66681818,99.66681818,99.66681818,99.66681818,99.66681818,99.66681818,99.66681818,Applies to Milliman FoundationType (2) BasementFinishType 1
898,FEMA PFRA 2020,16,18,20,25,42.65128713,54.85502574,62.70360398,71.21486409,78.2158695,86.51685066,91.31172113,96.76591621,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Applies to Milliman FoundationType (2) BasementFinishType 1
899,FEMA PFRA 2020,0,0,15,17,26.26272727,43.96252856,53.3500198,59.38738767,65.93451084,71.31989962,77.70526974,81.39363164,85.58916632,89.50275759,91.70934384,94.31635957,96.48771431,98.73401239,100,100,100,100,100,100,100,100,100,100,100,Applies to Milliman FoundationType (2) BasementFinishType 2
900,FEMA PFRA 2020,8,9,17.5,21,34.4570072,49.40877715,58.02681189,65.30112588,72.07519017,78.91837514,84.50849543,89.07977392,93.72137559,97.11245229,98.35467192,99.65817978,100,100,100,100,100,100,100,100,100,100,100,100,100,Applies to Milliman FoundationType (2) BasementFinishType 2
901,FEMA PFRA 2020,16,18,20,25,42.65128713,54.85502574,62.70360398,71.21486409,78.2158695,86.51685066,91.31172113,96.76591621,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Applies to Milliman FoundationType (2) BasementFinishType 2
902,FEMA PFRA 2020,0,0,5,7,11.49036364,24.83329076,31.91001493,36.46126148,41.39678509,45.45653971,50.27012642,53.05058385,56.21337153,59.16361726,60.82704382,62.7923326,64.42920002,66.12256319,67.74919615,69.15889758,70.34381818,70.34381818,70.34381818,70.34381818,70.34381818,70.34381818,70.34381818,70.34381818,70.34381818,Applies to Milliman FoundationType (2) BasementFinishType 1
903,FEMA PFRA 2020,6,7,10.5,14.1796875,23.24518182,37.97914538,49.95500746,60.23063074,69.69839255,76.72826986,79.13506321,80.52529192,82.10668577,83.58180863,84.41352191,85.3961663,86.21460001,87.0612816,87.87459808,88.57944879,89.17190909,89.17190909,89.17190909,89.17190909,89.17190909,89.17190909,89.17190909,89.17190909,89.17190909,Applies to Milliman FoundationType (2) BasementFinishType 1
904,FEMA PFRA 2020,12,14,16,21.359375,35,51.125,68,84,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Applies to Milliman FoundationType (2) BasementFinishType 1
905,FEMA PFRA 2020,0,0,15,17,21.49036364,34.83329076,41.91001493,46.46126148,51.39678509,55.45653971,60.27012642,63.05058385,66.21337153,69.16361726,70.82704382,72.7923326,74.42920002,76.12256319,77.74919615,79.15889758,80.34381818,80.34381818,80.34381818,80.34381818,80.34381818,80.34381818,80.34381818,80.34381818,80.34381818,Applies to Milliman FoundationType (2) BasementFinishType 2
906,FEMA PFRA 2020,6,7,15.5,19.1796875,28.24518182,42.97914538,54.95500746,65.23063074,74.69839255,81.72826986,84.13506321,85.52529192,87.10668577,88.58180863,89.41352191,90.3961663,91.21460001,92.0612816,92.87459808,93.57944879,94.17190909,94.17190909,94.17190909,94.17190909,94.17190909,94.17190909,94.17190909,94.17190909,94.17190909,Applies to Milliman FoundationType (2) BasementFinishType 2
907,FEMA PFRA 2020,12,14,16,21.359375,35,51.125,68,84,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Applies to Milliman FoundationType (2) BasementFinishType 2
908,FEMA PFRA 2021,0,0,0,0.372727273,8.663636364,22.27886812,29.50001523,34.14414436,39.18039295,43.32299971,48.23482288,51.07202434,54.2993587,57.30981353,59.00718757,61.01258428,62.68285716,64.41077877,66.07060832,67.50907916,68.71818182,68.71818182,68.71818182,68.71818182,68.71818182,68.71818182,68.71818182,68.71818182,68.71818182,Applies to Milliman FoundationType (9) BasementFinishType 0
909,FEMA PFRA 2021,0,0,0,0.279545455,6.497727273,16.70915109,22.12501142,25.60810827,29.38529471,32.49224978,36.17611716,38.30401825,40.72451903,42.98236015,44.25539068,45.75943821,47.01214287,48.30808407,49.55295624,50.63180937,51.53863636,51.53863636,51.53863636,51.53863636,51.53863636,51.53863636,51.53863636,51.53863636,51.53863636,Applies to Milliman FoundationType (9) BasementFinishType 0
910,FEMA PFRA 2021,0,0,0,0.372727273,8.663636364,22.27886812,29.50001523,34.14414436,39.18039295,43.32299971,48.23482288,51.07202434,54.2993587,57.30981353,59.00718757,61.01258428,62.68285716,64.41077877,66.07060832,67.50907916,68.71818182,68.71818182,68.71818182,68.71818182,68.71818182,68.71818182,68.71818182,68.71818182,68.71818182,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
911,FEMA PFRA 2021,0,0,0,0.279545455,6.497727273,16.70915109,22.12501142,25.60810827,29.38529471,32.49224978,36.17611716,38.30401825,40.72451903,42.98236015,44.25539068,45.75943821,47.01214287,48.30808407,49.55295624,50.63180937,51.53863636,51.53863636,51.53863636,51.53863636,51.53863636,51.53863636,51.53863636,51.53863636,51.53863636,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
912,FEMA PFRA 2021,0,0,3,5.372727273,13.66363636,27.27886812,34.50001523,39.14414436,44.18039295,48.32299971,53.23482288,56.07202434,59.2993587,62.30981353,64.00718757,66.01258428,67.68285716,69.41077877,71.07060832,72.50907916,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,Applies to Milliman FoundationType (2) BasementFinishType 1
913,FEMA PFRA 2021,0,0,13,15.37272727,23.66363636,37.27886812,44.50001523,49.14414436,54.18039295,58.32299971,63.23482288,66.07202434,69.2993587,72.30981353,74.00718757,76.01258428,77.68285716,79.41077877,81.07060832,82.50907916,83.71818182,83.71818182,83.71818182,83.71818182,83.71818182,83.71818182,83.71818182,83.71818182,83.71818182,Applies to Milliman FoundationType (2) BasementFinishType 2
914,FEMA PFRA 2021,0,0,2,3.279545455,9.497727273,19.70915109,25.12501142,28.60810827,32.38529471,35.49224978,39.17611716,41.30401825,43.72451903,45.98236015,47.25539068,48.75943821,50.01214287,51.30808407,52.55295624,53.63180937,54.53863636,54.53863636,54.53863636,54.53863636,54.53863636,54.53863636,54.53863636,54.53863636,54.53863636,Applies to Milliman FoundationType (2) BasementFinishType 1
915,FEMA PFRA 2021,0,0,12,13.27954545,19.49772727,29.70915109,35.12501142,38.60810827,42.38529471,45.49224978,49.17611716,51.30401825,53.72451903,55.98236015,57.25539068,58.75943821,60.01214287,61.30808407,62.55295624,63.63180937,64.53863636,64.53863636,64.53863636,64.53863636,64.53863636,64.53863636,64.53863636,64.53863636,64.53863636,Applies to Milliman FoundationType (2) BasementFinishType 2
916,FEMA PFRA 2021,0,0,0,5.372727273,13.66363636,27.27886812,34.50001523,39.14414436,44.18039295,48.32299971,53.23482288,56.07202434,59.2993587,62.30981353,64.00718757,66.01258428,67.68285716,69.41077877,71.07060832,72.50907916,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,
917,FEMA PFRA 2021,0,0,0,5.41,14.53,29.50675494,37.45001676,42.5585588,48.09843225,52.65529968,58.05830517,61.17922677,64.72929457,68.04079488,69.90790632,72.11384271,73.95114288,75.85185664,77.67766915,79.25998707,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,
918,FEMA PFRA 2021,0,0,0,5.41,14.53,29.50675494,37.45001676,42.5585588,48.09843225,52.65529968,58.05830517,61.17922677,64.72929457,68.04079488,69.90790632,72.11384271,73.95114288,75.85185664,77.67766915,79.25998707,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,
919,FEMA PFRA 2021,0,0,0,5.521818182,17.12909091,36.19041537,46.30002133,52.80180211,59.85255013,65.65219959,72.52875203,76.50083407,81.01910219,85.23373894,87.61006259,90.417618,92.75600003,95.17509027,97.49885165,99.51271082,100,100,100,100,100,100,100,100,100,
